frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
1009,278.0,[572.7895619715767 386.36049888028725 951.0606273792295 804.4011218487569],[703.3013916015625 690.1682739257812 788.0736083984375 731.344482421875],0.5869284272193909,NCF2662,0.5543247586072058
1010,278.0,[568.4323307321118 393.1526697604121 948.1073984566739 815.2199456524146],[702.2678833007812 695.890380859375 783.9693603515625 735.9321899414062],0.5755948424339294,NCF2642,0.4888088525281565
1011,278.0,[565.0558953255409 399.4405446576867 948.0542456711285 824.9665092039683],[699.4579467773438 707.8040771484375 786.37060546875 749.9715576171875],0.5832600593566895,KCF2662,0.23876775075256976
1014,278.0,[553.3454249842689 419.53410278596135 948.2936019742049 861.195143113496],[690.732177734375 736.5963134765625 778.975830078125 777.11572265625],0.6202709078788757,NCF2662,0.35815011589083673
1017,278.0,[541.176508485773 433.8381960324011 944.8420710556782 891.5657501482433],[680.9344482421875 763.4483642578125 772.88134765625 807.9942626953125],0.6533138751983643,NCF2462,0.24390875582287516
1018,278.0,[537.1296934662087 438.07488401882813 942.9614416825821 899.6758403119617],[676.72216796875 772.3780517578125 771.4451904296875 817.4578857421875],0.6367049217224121,CF24642,0.4165854565946774
1021,278.0,[525.1924988037204 455.50145824825444 944.7327220891862 930.4897114444457],[670.2525634765625 802.787109375 764.0542602539062 847.1063232421875],0.662448525428772,NCF2642,0.5433223005880442
1024,278.0,[511.6544067320483 476.313986945332 942.1503173162259 960.6421204783904],[658.31640625 835.588623046875 754.8856811523438 882.6181640625],0.6776440143585205,ICF2442,0.3112357736757516
1030,278.0,[484.8596640939791 522.3517333429011 939.4744582537801 1036.042158944875],[637.2567138671875 907.0008544921875 738.717529296875 954.5015258789062],0.6959434151649475,HCF2462,0.3856764936860517
1033,297.0,[1122.2323098828679 570.1468410217878 1520.4400993509466 1039.0540041911481],[1283.05712890625 972.5184326171875 1389.2470703125 1022.4716796875],0.6720837354660034,NCJ3113,0.07714381915850073
1035,278.0,[456.5331784421857 555.4901067360678 933.3687322491094 1079.8943091720967],[616.3028564453125 977.6396484375 722.7543334960938 1025.5726318359375],0.7072909474372864,NCF2462,0.5509199080267266
1035,297.0,[1124.4480726201834 590.071602301446 1532.2158418984811 1069.7718333338235],[1286.91845703125 1009.4637451171875 1399.847412109375 1061.787353515625],0.6508394479751587,NC!3183,0.17673606184501514
1125,363.0,[861.4631669092339 555.290014466542 1276.8477974010614 1020.6468560054929],[1004.0953369140625 941.9943237304688 1106.086181640625 988.5234375],0.6469860076904297,IOL8501,0.09544557949769786
1307,444.0,[1059.1305388391097 497.2483457515173 1511.1643394582252 1009.8736075807842],[1263.88134765625 865.773193359375 1352.0208740234375 917.364990234375],0.4671188294887543,GGV5730,0.06876293349597061
1310,444.0,[1062.1052613368859 527.9513356516779 1529.406885619412 1053.0467703816141],[1275.040771484375 911.11279296875 1368.223876953125 958.110595703125],0.6281893253326416,YGU5730,0.15963419591453273
1318,444.0,[1069.369544801425 592.0911905589755 1576.2429918980106 1085.7431966031638],[1299.3922119140625 1045.6630859375 1412.27490234375 1080.0],0.36882251501083374,NEM6730,0.261708358232645
1342,453.0,[891.3482004990764 499.13407435215896 1294.9733220019382 925.7941230306417],[1047.93701171875 834.9298095703125 1139.1209716796875 879.328857421875],0.653494119644165,NGA3940,0.3424483381380948
1343,453.0,[889.9674025533737 505.8120889325661 1294.214404487349 935.6962426458823],[1050.708984375 849.9776611328125 1137.84423828125 892.40673828125],0.617973268032074,NGJ9401,0.24927154222428952
1344,453.0,[890.0164620658551 514.5990013400443 1297.9899161505728 946.8737528859934],[1047.14453125 858.5901489257812 1140.949951171875 904.7975463867188],0.6814588904380798,NGA3940,0.24924547687101894
1345,453.0,[886.3382285142978 522.6070292413925 1293.3735363100839 959.0476661723206],[1047.0531005859375 874.900634765625 1143.0087890625 920.1416015625],0.6451413035392761,NGA3940,0.39747543018001913
1354,453.0,[873.1581818557011 602.9227846462729 1331.357963230244 1079.9151800931807],[1053.278564453125 1016.964111328125 1160.24609375 1066.2132568359375],0.6622913479804993,IGA3960,0.5140894529821671
1533,614.0,[514.0198003594853 358.0690608721239 881.9968584033168 754.4198637126749],[641.015869140625 647.1007690429688 728.0184326171875 688.323486328125],0.631536066532135,RCF2033,0.12608039866433893
1537,614.0,[499.5805275455746 380.37532947845267 875.6733596375054 787.5279232823113],[626.841064453125 669.3642578125 719.5631103515625 721.560302734375],0.4263119399547577,XCF1033,0.08857460972264618
1539,614.0,[492.03354401822827 388.2482686357179 872.6868138905027 801.8435544320355],[627.3700561523438 686.332275390625 704.9364013671875 730.8162231445312],0.6235465407371521,NCF1033,0.07415509452486577
1540,614.0,[488.3752188423005 392.4425196182759 870.5276821149173 808.7153591867149],[609.8793334960938 695.861572265625 702.4600219726562 743.2230834960938],0.4717366397380829,NCF3053,0.26564525871736994
1541,614.0,[485.43620285692396 399.46423024963576 868.8083828582755 818.6792599805668],[618.582763671875 705.2763061523438 697.4913330078125 744.759765625],0.6015025973320007,NCF3033,0.5400009356104383
1542,614.0,[482.5109872176837 402.7198529868421 867.3135046897438 826.0533991132154],[613.2991943359375 708.3687744140625 691.4530029296875 749.4343872070312],0.573625922203064,NCF3033,0.231641830328947
1543,614.0,[479.61610250799845 407.7013106799463 865.9936068796299 832.7256411062067],[615.9669799804688 719.084228515625 694.1668701171875 760.7861328125],0.6371174454689026,NCF1033,0.5350890882179645
1544,614.0,[476.5655369481797 411.22670640840715 864.9124671499053 839.2199459985784],[609.8746948242188 727.5181884765625 690.5 768.3495483398438],0.5997713208198547,NCF1433,0.3049649611597724
1546,614.0,[464.12724171645607 423.3463195415052 860.3875751055547 856.0259305526422],[603.4315795898438 743.2476196289062 687.2492065429688 783.5941772460938],0.5894413590431213,NCF1033,0.4209445708980723
1547,614.0,[458.45612322000795 429.2213143744602 859.6462058277781 865.9674020402056],[601.4111328125 752.0535278320312 684.874267578125 794.8057250976562],0.5298240780830383,HCF1833,0.3216843448715968
1548,614.0,[451.96665213210076 434.3179081382475 858.2798432008699 875.5992364629581],[588.02099609375 756.9725341796875 676.9403076171875 812.346435546875],0.34495246410369873,NCF1033,0.591669451108009
1549,614.0,[447.0005761459196 437.83552369503843 856.291305545942 883.4849261523203],[594.3279418945312 767.6427612304688 681.2088623046875 811.7008666992188],0.6448662281036377,MCF3331,0.3028937276993267
1556,622.0,[419.7894467384653 473.7424418553028 848.2790683089179 950.9883719145212],[570.735107421875 833.955322265625 656.632080078125 879.3380126953125],0.6335382461547852,NCF1033,0.6838477895642401
1557,622.0,[414.9938264815428 479.1335100985185 846.3463457889561 959.2358685013509],[566.1754760742188 840.6853637695312 657.08642578125 884.8364868164062],0.6175707578659058,NCF1033,0.4331798287460871
1558,622.0,[410.03287966271773 485.09057873389776 845.5829305334312 970.6074498184557],[558.8776245117188 851.42578125 651.1792602539062 895.4974365234375],0.5940251350402832,HCF3833,0.348256124368145
1559,622.0,[405.2961006596747 493.0691980974723 844.2255192134312 981.6362952540333],[558.7080078125 862.2485961914062 645.8624877929688 904.7752075195312],0.6135725378990173,NCF1833,0.5777109727911103
1560,622.0,[400.5871932596268 499.67969607070904 842.6693458324322 992.1018759120043],[533.5320434570312 868.1085205078125 644.9954833984375 931.11328125],0.2795126438140869,NCF1833,0.5170800027503142
1561,622.0,[395.5031056659071 505.92503557195323 840.7233710856068 1002.8454691045993],[546.3078002929688 880.1281127929688 641.0604248046875 931.7810668945312],0.6702422499656677,NCF1833,0.4687558718047333
1562,622.0,[390.47624640673735 512.5249589032651 838.6892382919043 1013.9750302360578],[543.0203857421875 890.7855224609375 637.98046875 939.621337890625],0.631202220916748,NCF1833,0.8156634381688225
1563,622.0,[385.1442040287147 520.0137204509533 836.6897476787803 1023.7884921156581],[539.4923706054688 904.905029296875 631.8735961914062 952.939453125],0.5935293436050415,ICF1833,0.46866407673247634
1564,622.0,[380.57456656534237 527.467317686431 836.1415537133234 1036.0659596116225],[533.193603515625 910.8253173828125 631.7462768554688 959.9830322265625],0.6416482925415039,HCF1633,0.23527684848963162
1565,622.0,[374.65203969122916 532.673765291524 834.3841683240241 1045.9303755116753],[527.8468017578125 921.0501708984375 627.2353515625 969.7196044921875],0.6646831631660461,KCF1833,0.5704055075298482
1566,622.0,[368.54717470861783 538.5501996123737 832.3748381422793 1056.7127344941591],[524.84716796875 934.179443359375 625.7987060546875 980.2830810546875],0.6669880151748657,NCF1833,0.7054310223962501
1567,622.0,[362.823862635253 544.5112513703709 830.8869710837467 1066.1954534691379],[520.22802734375 946.3809814453125 623.382080078125 992.9183349609375],0.6307448744773865,NCF1833,0.6561508494662052
1568,622.0,[355.547308885141 549.4276123862329 828.3907637603332 1074.394817300641],[514.8463134765625 960.6539306640625 611.4163818359375 1004.6461181640625],0.6320196390151978,NCF1833,0.36939643451446036
1569,622.0,[349.6164745942564 553.8595030693168 826.232449103141 1079.7624889217407],[507.69049072265625 970.330810546875 608.41845703125 1020.699462890625],0.6557859778404236,NCF1833,0.8611534461433935
1570,622.0,[343.8664014479418 558.7674757302522 823.7189084854033 1082.3331789060608],[502.47650146484375 983.552490234375 608.661865234375 1035.0325927734375],0.6808945536613464,NCF1833,0.5658085486080201
1571,622.0,[338.05928891467204 564.1548417299607 821.1721691761353 1083.2776884991677],[496.9918212890625 996.1849365234375 601.682373046875 1050.94140625],0.6795941591262817,NCF1833,0.45206960811479374
1572,622.0,[331.4087670112634 570.551235537532 818.4948386058003 1085.4714380449595],[496.0712585449219 1012.546142578125 596.3622436523438 1059.4874267578125],0.6771188378334045,HCF1833,0.7667332488897445
1574,622.0,[318.2249515873839 585.952732370638 813.4724352225066 1087.8184222138111],[476.8116760253906 1040.413818359375 588.71337890625 1080.0],0.6369810700416565,NCF1833,0.6864290972670628
1579,587.0,[966.9943715776462 391.1050342158828 1358.1763051512135 827.8698290479704],[1119.833251953125 744.0752563476562 1231.125244140625 794.9906616210938],0.6799906492233276,PUL3342,0.04906284973989411
1658,662.0,[923.405297490113 489.29412972391356 1432.1843530877725 1001.529133532289],[1110.0361328125 920.4676513671875 1224.296875 972.4122314453125],0.7079407572746277,MIB1222,0.20005895492635511
1661,662.0,[912.781269090468 517.5852803281384 1439.6498810581024 1042.318037210402],[1112.7490234375 957.2841796875 1225.314208984375 1010.455810546875],0.7090947031974792,JNP7221,0.24215131117110988
1663,662.0,[906.6241213887154 531.6546083577884 1445.533397385648 1067.1486853654471],[1108.703369140625 982.9978637695312 1228.005126953125 1038.1146240234375],0.6852831840515137,JIQ2221,0.2109881155805745
1666,662.0,[898.9440578891993 547.1502248720781 1456.151136492804 1080.0869009602409],[1112.1312255859375 1024.363525390625 1236.5010986328125 1075.114501953125],0.709048867225647,HDE7227,0.25949301455596674
