frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
277,117.0,[1196.098883131695 516.707365575731 1634.57941194356 797.7089045220812],[1263.9573974609375 696.6463623046875 1332.058349609375 730.1341552734375],0.3704530894756317,GZC5201,0.1414110679571885
279,117.0,[1181.5325022900745 514.2426991783348 1622.992560847931 797.4562471785612],[1252.442626953125 700.57958984375 1318.319580078125 729.9442138671875],0.2747383713722229,KBC3202,0.1745831547792288
281,117.0,[1164.1704579443222 512.3584469166652 1610.255328183518 799.6918738942185],[1236.461181640625 702.0191650390625 1302.827880859375 732.3070068359375],0.49462375044822693,EBC3203,0.07285277586628994
282,117.0,[1156.997964176393 511.80870236833084 1606.9610370879186 801.3737147049028],[1226.121826171875 699.5183715820312 1298.982421875 732.8329467773438],0.5148206353187561,KEC3104,0.29174932050665137
289,117.0,[1097.2130551965467 508.1320042106858 1577.484259867996 812.5978841108779],[1164.022705078125 705.5584716796875 1239.4039306640625 742.3716430664062],0.5519832968711853,MBC3101,0.15093374000394005
294,117.0,[1045.124506049609 500.2775049350131 1547.8140307385743 820.4902612114323],[1115.08349609375 706.5394287109375 1193.8896484375 747.1793212890625],0.5723630785942078,EBC3202,0.13439383473050387
295,117.0,[1035.6795288279193 498.82052602722035 1544.7873445773987 822.3991774039251],[1105.662353515625 707.5118408203125 1179.383544921875 744.7465209960938],0.4885503053665161,WEC3268,0.05214160430335529
299,117.0,[996.6411313354763 492.9872588776866 1528.8426007264936 830.6673067519821],[1062.82373046875 709.7631225585938 1146.0665283203125 748.65673828125],0.5680317282676697,HGC3363,0.14272215214777986
303,117.0,[951.1651815945005 490.77143831165125 1500.5105837995284 837.3823728427205],[1015.3665161132812 710.0294189453125 1100.5263671875 753.0506591796875],0.5436000823974609,IEC3303,0.05369481238584948
311,117.0,[846.2147149295764 482.44195544911145 1436.2027765640523 857.8911016734037],[912.9457397460938 720.5352172851562 998.8787841796875 765.7622680664062],0.535856306552887,IBI3103,0.07315892129221302
318,126.0,[362.44615243641096 549.6809908940753 919.9364165795669 851.9230964799305],[806.353515625 734.910400390625 902.223388671875 782.6094970703125],0.5278406143188477,NSC3101,0.22197913173478706
704,205.0,[926.8958451596899 532.566027285916 1416.8196863370026 793.1197978882175],[989.3010864257812 699.5977783203125 1054.483642578125 727.48193359375],0.4183385670185089,JEO0303,0.22516713000088528
714,205.0,[826.2970444421998 527.3982030686622 1364.6585770557876 808.4505825932666],[889.7255859375 705.6934814453125 954.3892822265625 734.1455078125],0.46555662155151367,JEC2456,0.01786606564473693
725,205.0,[687.3630948466987 519.1292075562772 1297.5277786982194 826.2511654520281],[736.3287963867188 711.4288330078125 824.8738403320312 746.1102905273438],0.3880402743816376,GZZ2482,0.0365051775781997
726,231.0,[1574.784853062201 535.1990090186517 1892.7875199289406 754.0273780049782],[1669.478515625 674.0982666015625 1720.2236328125 705.0419921875],0.47066888213157654,INF3028,0.04015955786799727
727,231.0,[1572.7121340332355 534.9444864403823 1892.1735185873454 755.0119955866543],[1663.18505859375 673.611083984375 1719.0333251953125 706.4053344726562],0.5069106221199036,UF_3020,0.1687210766735995
729,231.0,[1565.9193127077306 533.4449675693508 1888.7594379293823 756.3369979296932],[1651.7252197265625 673.3782958984375 1719.2852783203125 706.05126953125],0.5933743715286255,KOI3391,0.019916428666473838
736,231.0,[1540.7455749637015 529.7940367825144 1879.7508828412424 761.3166028858183],[1632.205078125 671.0614013671875 1693.41943359375 718.5655517578125],0.3871113955974579,FGE3003,0.07851781666435532
